,method,K,radius,noise_level,run
6362,pmlat,6,10,3,2
6363,pmlat,6,10,3,3
6364,pmlat,6,10,3,4
6365,pmlat,6,10,3,5
6366,pmlat,6,10,3,6
6367,pmlat,6,10,3,7
6368,pmlat,6,10,3,8
6369,pmlat,6,10,3,9
6370,pmlat,6,10,3,10
6371,pmlat,6,10,3,11
6372,pmlat,6,10,3,12
6373,pmlat,6,10,3,13
6374,pmlat,6,10,3,14
6375,pmlat,6,10,3,15
6376,pmlat,6,10,3,16
6377,pmlat,6,10,3,17
6378,pmlat,6,10,3,18
6379,pmlat,6,10,3,19
6380,pmlat,6,10,3,20
6381,pmlat,6,10,3,21
6382,pmlat,6,10,3,22
6383,pmlat,6,10,3,23
6384,pmlat,6,10,3,24
6385,pmlat,6,10,3,25
6386,pmlat,6,10,3,26
6387,pmlat,6,10,3,27
6388,pmlat,6,10,3,28
6389,pmlat,6,10,3,29
6390,pmlat,6,10,4,0
6391,pmlat,6,10,4,1
6392,pmlat,6,10,4,2
6393,pmlat,6,10,4,3
6394,pmlat,6,10,4,4
6395,pmlat,6,10,4,5
6396,pmlat,6,10,4,6
6397,pmlat,6,10,4,7
6398,pmlat,6,10,4,8
6399,pmlat,6,10,4,9
6400,pmlat,6,10,4,10
6401,pmlat,6,10,4,11
6402,pmlat,6,10,4,12
6403,pmlat,6,10,4,13
6404,pmlat,6,10,4,14
6405,pmlat,6,10,4,15
6406,pmlat,6,10,4,16
6407,pmlat,6,10,4,17
6408,pmlat,6,10,4,18
6409,pmlat,6,10,4,19
6410,pmlat,6,10,4,20
6411,pmlat,6,10,4,21
6412,pmlat,6,10,4,22
6413,pmlat,6,10,4,23
6414,pmlat,6,10,4,24
6415,pmlat,6,10,4,25
6416,pmlat,6,10,4,26
6417,pmlat,6,10,4,27
6418,pmlat,6,10,4,28
6419,pmlat,6,10,4,29
6420,pmlat,6,10,5,0
6421,pmlat,6,10,5,1
6422,pmlat,6,10,5,2
6423,pmlat,6,10,5,3
6424,pmlat,6,10,5,4
6425,pmlat,6,10,5,5
6426,pmlat,6,10,5,6
6427,pmlat,6,10,5,7
6428,pmlat,6,10,5,8
6429,pmlat,6,10,5,9
6430,pmlat,6,10,5,10
6431,pmlat,6,10,5,11
6432,pmlat,6,10,5,12
6433,pmlat,6,10,5,13
6434,pmlat,6,10,5,14
6435,pmlat,6,10,5,15
6436,pmlat,6,10,5,16
6437,pmlat,6,10,5,17
6438,pmlat,6,10,5,18
6439,pmlat,6,10,5,19
6440,pmlat,6,10,5,20
6441,pmlat,6,10,5,21
6442,pmlat,6,10,5,22
6443,pmlat,6,10,5,23
6444,pmlat,6,10,5,24
6445,pmlat,6,10,5,25
6446,pmlat,6,10,5,26
6447,pmlat,6,10,5,27
6448,pmlat,6,10,5,28
6449,pmlat,6,10,5,29
6450,pmlat,6,10,6,0
6451,pmlat,6,10,6,1
6452,pmlat,6,10,6,2
6453,pmlat,6,10,6,3
6454,pmlat,6,10,6,4
6455,pmlat,6,10,6,5
6456,pmlat,6,10,6,6
6457,pmlat,6,10,6,7
6458,pmlat,6,10,6,8
6459,pmlat,6,10,6,9
6460,pmlat,6,10,6,10
6461,pmlat,6,10,6,11
6462,pmlat,6,10,6,12
6463,pmlat,6,10,6,13
6464,pmlat,6,10,6,14
6465,pmlat,6,10,6,15
6466,pmlat,6,10,6,16
6467,pmlat,6,10,6,17
6468,pmlat,6,10,6,18
6469,pmlat,6,10,6,19
6470,pmlat,6,10,6,20
6471,pmlat,6,10,6,21
6472,pmlat,6,10,6,22
6473,pmlat,6,10,6,23
6474,pmlat,6,10,6,24
6475,pmlat,6,10,6,25
6476,pmlat,6,10,6,26
6477,pmlat,6,10,6,27
6478,pmlat,6,10,6,28
6479,pmlat,6,10,6,29
6480,pmlat,6,10,7,0
6481,pmlat,6,10,7,1
6482,pmlat,6,10,7,2
6483,pmlat,6,10,7,3
6484,pmlat,6,10,7,4
6485,pmlat,6,10,7,5
6486,pmlat,6,10,7,6
6487,pmlat,6,10,7,7
6488,pmlat,6,10,7,8
6489,pmlat,6,10,7,9
6490,pmlat,6,10,7,10
6491,pmlat,6,10,7,11
6492,pmlat,6,10,7,12
6493,pmlat,6,10,7,13
6494,pmlat,6,10,7,14
6495,pmlat,6,10,7,15
6496,pmlat,6,10,7,16
6497,pmlat,6,10,7,17
6498,pmlat,6,10,7,18
6499,pmlat,6,10,7,19
6500,pmlat,6,10,7,20
6501,pmlat,6,10,7,21
6502,pmlat,6,10,7,22
6503,pmlat,6,10,7,23
6504,pmlat,6,10,7,24
6505,pmlat,6,10,7,25
6506,pmlat,6,10,7,26
6507,pmlat,6,10,7,27
6508,pmlat,6,10,7,28
6509,pmlat,6,10,7,29
6510,pmlat,6,10,8,0
6511,pmlat,6,10,8,1
6512,pmlat,6,10,8,2
6513,pmlat,6,10,8,3
6514,pmlat,6,10,8,4
6515,pmlat,6,10,8,5
6516,pmlat,6,10,8,6
6517,pmlat,6,10,8,7
6518,pmlat,6,10,8,8
6519,pmlat,6,10,8,9
6520,pmlat,6,10,8,10
6521,pmlat,6,10,8,11
6522,pmlat,6,10,8,12
6523,pmlat,6,10,8,13
6524,pmlat,6,10,8,14
6525,pmlat,6,10,8,15
6526,pmlat,6,10,8,16
6527,pmlat,6,10,8,17
6528,pmlat,6,10,8,18
6529,pmlat,6,10,8,19
6530,pmlat,6,10,8,20
6531,pmlat,6,10,8,21
6532,pmlat,6,10,8,22
6533,pmlat,6,10,8,23
6534,pmlat,6,10,8,24
6535,pmlat,6,10,8,25
6536,pmlat,6,10,8,26
6537,pmlat,6,10,8,27
6538,pmlat,6,10,8,28
6539,pmlat,6,10,8,29
6540,pmlat,6,10,9,0
6541,pmlat,6,10,9,1
6542,pmlat,6,10,9,2
6543,pmlat,6,10,9,3
6544,pmlat,6,10,9,4
6545,pmlat,6,10,9,5
6546,pmlat,6,10,9,6
6547,pmlat,6,10,9,7
6548,pmlat,6,10,9,8
6549,pmlat,6,10,9,9
6550,pmlat,6,10,9,10
6551,pmlat,6,10,9,11
6552,pmlat,6,10,9,12
6553,pmlat,6,10,9,13
6554,pmlat,6,10,9,14
6555,pmlat,6,10,9,15
6556,pmlat,6,10,9,16
6557,pmlat,6,10,9,17
6558,pmlat,6,10,9,18
6559,pmlat,6,10,9,19
6560,pmlat,6,10,9,20
6561,pmlat,6,10,9,21
6562,pmlat,6,10,9,22
6563,pmlat,6,10,9,23
6564,pmlat,6,10,9,24
6565,pmlat,6,10,9,25
6566,pmlat,6,10,9,26
6567,pmlat,6,10,9,27
6568,pmlat,6,10,9,28
6569,pmlat,6,10,9,29
6570,pmlat,6,10,10,0
6571,pmlat,6,10,10,1
6572,pmlat,6,10,10,2
6573,pmlat,6,10,10,3
6574,pmlat,6,10,10,4
6575,pmlat,6,10,10,5
6576,pmlat,6,10,10,6
6577,pmlat,6,10,10,7
6578,pmlat,6,10,10,8
6579,pmlat,6,10,10,9
6580,pmlat,6,10,10,10
6581,pmlat,6,10,10,11
6582,pmlat,6,10,10,12
6583,pmlat,6,10,10,13
6584,pmlat,6,10,10,14
6585,pmlat,6,10,10,15
6586,pmlat,6,10,10,16
6587,pmlat,6,10,10,17
6588,pmlat,6,10,10,18
6589,pmlat,6,10,10,19
6590,pmlat,6,10,10,20
6591,pmlat,6,10,10,21
6592,pmlat,6,10,10,22
6593,pmlat,6,10,10,23
6594,pmlat,6,10,10,24
6595,pmlat,6,10,10,25
6596,pmlat,6,10,10,26
6597,pmlat,6,10,10,27
6598,pmlat,6,10,10,28
6599,pmlat,6,10,10,29
6600,pmlat,6,20,1,0
6601,pmlat,6,20,1,1
6602,pmlat,6,20,1,2
6603,pmlat,6,20,1,3
6604,pmlat,6,20,1,4
6605,pmlat,6,20,1,5
6606,pmlat,6,20,1,6
6607,pmlat,6,20,1,7
6608,pmlat,6,20,1,8
6609,pmlat,6,20,1,9
6610,pmlat,6,20,1,10
6611,pmlat,6,20,1,11
6612,pmlat,6,20,1,12
6613,pmlat,6,20,1,13
6614,pmlat,6,20,1,14
6615,pmlat,6,20,1,15
6616,pmlat,6,20,1,16
6617,pmlat,6,20,1,17
6618,pmlat,6,20,1,18
6619,pmlat,6,20,1,19
6620,pmlat,6,20,1,20
6621,pmlat,6,20,1,21
6622,pmlat,6,20,1,22
6623,pmlat,6,20,1,23
6624,pmlat,6,20,1,24
6625,pmlat,6,20,1,25
6626,pmlat,6,20,1,26
6627,pmlat,6,20,1,27
6628,pmlat,6,20,1,28
6629,pmlat,6,20,1,29
6630,pmlat,6,20,2,0
6631,pmlat,6,20,2,1
6632,pmlat,6,20,2,2
6633,pmlat,6,20,2,3
6634,pmlat,6,20,2,4
6635,pmlat,6,20,2,5
6636,pmlat,6,20,2,6
6637,pmlat,6,20,2,7
6638,pmlat,6,20,2,8
6639,pmlat,6,20,2,9
6640,pmlat,6,20,2,10
6641,pmlat,6,20,2,11
6642,pmlat,6,20,2,12
6643,pmlat,6,20,2,13
6644,pmlat,6,20,2,14
6645,pmlat,6,20,2,15
6646,pmlat,6,20,2,16
6647,pmlat,6,20,2,17
6648,pmlat,6,20,2,18
6649,pmlat,6,20,2,19
6650,pmlat,6,20,2,20
6651,pmlat,6,20,2,21
6652,pmlat,6,20,2,22
6653,pmlat,6,20,2,23
6654,pmlat,6,20,2,24
6655,pmlat,6,20,2,25
6656,pmlat,6,20,2,26
6657,pmlat,6,20,2,27
6658,pmlat,6,20,2,28
6659,pmlat,6,20,2,29
6660,pmlat,6,20,3,0
6661,pmlat,6,20,3,1
6662,pmlat,6,20,3,2
6663,pmlat,6,20,3,3
6664,pmlat,6,20,3,4
6665,pmlat,6,20,3,5
6666,pmlat,6,20,3,6
6667,pmlat,6,20,3,7
6668,pmlat,6,20,3,8
6669,pmlat,6,20,3,9
6670,pmlat,6,20,3,10
6671,pmlat,6,20,3,11
6672,pmlat,6,20,3,12
6673,pmlat,6,20,3,13
6674,pmlat,6,20,3,14
6675,pmlat,6,20,3,15
6676,pmlat,6,20,3,16
6677,pmlat,6,20,3,17
6678,pmlat,6,20,3,18
6679,pmlat,6,20,3,19
6680,pmlat,6,20,3,20
6681,pmlat,6,20,3,21
6682,pmlat,6,20,3,22
6683,pmlat,6,20,3,23
6684,pmlat,6,20,3,24
6685,pmlat,6,20,3,25
6686,pmlat,6,20,3,26
6687,pmlat,6,20,3,27
6688,pmlat,6,20,3,28
6689,pmlat,6,20,3,29
6690,pmlat,6,20,4,0
6691,pmlat,6,20,4,1
6692,pmlat,6,20,4,2
6693,pmlat,6,20,4,3
6694,pmlat,6,20,4,4
6695,pmlat,6,20,4,5
6696,pmlat,6,20,4,6
6697,pmlat,6,20,4,7
6698,pmlat,6,20,4,8
6699,pmlat,6,20,4,9
6700,pmlat,6,20,4,10
6701,pmlat,6,20,4,11
6702,pmlat,6,20,4,12
6703,pmlat,6,20,4,13
6704,pmlat,6,20,4,14
6705,pmlat,6,20,4,15
6706,pmlat,6,20,4,16
6707,pmlat,6,20,4,17
6708,pmlat,6,20,4,18
6709,pmlat,6,20,4,19
6710,pmlat,6,20,4,20
6711,pmlat,6,20,4,21
6712,pmlat,6,20,4,22
6713,pmlat,6,20,4,23
6714,pmlat,6,20,4,24
6715,pmlat,6,20,4,25
6716,pmlat,6,20,4,26
6717,pmlat,6,20,4,27
6718,pmlat,6,20,4,28
6719,pmlat,6,20,4,29
6720,pmlat,6,20,5,0
6721,pmlat,6,20,5,1
6722,pmlat,6,20,5,2
6723,pmlat,6,20,5,3
6724,pmlat,6,20,5,4
6725,pmlat,6,20,5,5
6726,pmlat,6,20,5,6
6727,pmlat,6,20,5,7
6728,pmlat,6,20,5,8
6729,pmlat,6,20,5,9
6730,pmlat,6,20,5,10
6731,pmlat,6,20,5,11
6732,pmlat,6,20,5,12
6733,pmlat,6,20,5,13
6734,pmlat,6,20,5,14
6735,pmlat,6,20,5,15
6736,pmlat,6,20,5,16
6737,pmlat,6,20,5,17
6738,pmlat,6,20,5,18
6739,pmlat,6,20,5,19
6740,pmlat,6,20,5,20
6741,pmlat,6,20,5,21
6742,pmlat,6,20,5,22
6743,pmlat,6,20,5,23
6744,pmlat,6,20,5,24
6745,pmlat,6,20,5,25
6746,pmlat,6,20,5,26
6747,pmlat,6,20,5,27
6748,pmlat,6,20,5,28
6749,pmlat,6,20,5,29
6750,pmlat,6,20,6,0
6751,pmlat,6,20,6,1
6752,pmlat,6,20,6,2
6753,pmlat,6,20,6,3
6754,pmlat,6,20,6,4
6755,pmlat,6,20,6,5
6756,pmlat,6,20,6,6
6757,pmlat,6,20,6,7
6758,pmlat,6,20,6,8
6759,pmlat,6,20,6,9
6760,pmlat,6,20,6,10
6761,pmlat,6,20,6,11
6762,pmlat,6,20,6,12
6763,pmlat,6,20,6,13
6764,pmlat,6,20,6,14
6765,pmlat,6,20,6,15
6766,pmlat,6,20,6,16
6767,pmlat,6,20,6,17
6768,pmlat,6,20,6,18
6769,pmlat,6,20,6,19
6770,pmlat,6,20,6,20
6771,pmlat,6,20,6,21
6772,pmlat,6,20,6,22
6773,pmlat,6,20,6,23
6774,pmlat,6,20,6,24
6775,pmlat,6,20,6,25
6776,pmlat,6,20,6,26
6777,pmlat,6,20,6,27
6778,pmlat,6,20,6,28
6779,pmlat,6,20,6,29
6780,pmlat,6,20,7,0
6781,pmlat,6,20,7,1
6782,pmlat,6,20,7,2
6783,pmlat,6,20,7,3
6784,pmlat,6,20,7,4
6785,pmlat,6,20,7,5
6786,pmlat,6,20,7,6
6787,pmlat,6,20,7,7
6788,pmlat,6,20,7,8
6789,pmlat,6,20,7,9
6790,pmlat,6,20,7,10
6791,pmlat,6,20,7,11
6792,pmlat,6,20,7,12
6793,pmlat,6,20,7,13
6794,pmlat,6,20,7,14
6795,pmlat,6,20,7,15
6796,pmlat,6,20,7,16
6797,pmlat,6,20,7,17
6798,pmlat,6,20,7,18
6799,pmlat,6,20,7,19
6800,pmlat,6,20,7,20
6801,pmlat,6,20,7,21
6802,pmlat,6,20,7,22
6803,pmlat,6,20,7,23
6804,pmlat,6,20,7,24
6805,pmlat,6,20,7,25
6806,pmlat,6,20,7,26
6807,pmlat,6,20,7,27
6808,pmlat,6,20,7,28
6809,pmlat,6,20,7,29
6810,pmlat,6,20,8,0
6811,pmlat,6,20,8,1
6812,pmlat,6,20,8,2
6813,pmlat,6,20,8,3
6814,pmlat,6,20,8,4
6815,pmlat,6,20,8,5
6816,pmlat,6,20,8,6
6817,pmlat,6,20,8,7
6818,pmlat,6,20,8,8
6819,pmlat,6,20,8,9
6820,pmlat,6,20,8,10
6821,pmlat,6,20,8,11
6822,pmlat,6,20,8,12
6823,pmlat,6,20,8,13
6824,pmlat,6,20,8,14
6825,pmlat,6,20,8,15
6826,pmlat,6,20,8,16
6827,pmlat,6,20,8,17
6828,pmlat,6,20,8,18
6829,pmlat,6,20,8,19
6830,pmlat,6,20,8,20
6831,pmlat,6,20,8,21
6832,pmlat,6,20,8,22
6833,pmlat,6,20,8,23
6834,pmlat,6,20,8,24
6835,pmlat,6,20,8,25
6836,pmlat,6,20,8,26
6837,pmlat,6,20,8,27
6838,pmlat,6,20,8,28
6839,pmlat,6,20,8,29
6840,pmlat,6,20,9,0
6841,pmlat,6,20,9,1
6842,pmlat,6,20,9,2
6843,pmlat,6,20,9,3
6844,pmlat,6,20,9,4
6845,pmlat,6,20,9,5
6846,pmlat,6,20,9,6
6847,pmlat,6,20,9,7
6848,pmlat,6,20,9,8
6849,pmlat,6,20,9,9
6850,pmlat,6,20,9,10
6851,pmlat,6,20,9,11
6852,pmlat,6,20,9,12
6853,pmlat,6,20,9,13
6854,pmlat,6,20,9,14
6855,pmlat,6,20,9,15
6856,pmlat,6,20,9,16
6857,pmlat,6,20,9,17
6858,pmlat,6,20,9,18
6859,pmlat,6,20,9,19
6860,pmlat,6,20,9,20
6861,pmlat,6,20,9,21
6862,pmlat,6,20,9,22
6863,pmlat,6,20,9,23
6864,pmlat,6,20,9,24
6865,pmlat,6,20,9,25
6866,pmlat,6,20,9,26
6867,pmlat,6,20,9,27
6868,pmlat,6,20,9,28
6869,pmlat,6,20,9,29
6870,pmlat,6,20,10,0
6871,pmlat,6,20,10,1
6872,pmlat,6,20,10,2
6873,pmlat,6,20,10,3
6874,pmlat,6,20,10,4
6875,pmlat,6,20,10,5
6876,pmlat,6,20,10,6
6877,pmlat,6,20,10,7
6878,pmlat,6,20,10,8
6879,pmlat,6,20,10,9
6880,pmlat,6,20,10,10
6881,pmlat,6,20,10,11
6882,pmlat,6,20,10,12
6883,pmlat,6,20,10,13
6884,pmlat,6,20,10,14
6885,pmlat,6,20,10,15
6886,pmlat,6,20,10,16
6887,pmlat,6,20,10,17
6888,pmlat,6,20,10,18
6889,pmlat,6,20,10,19
6890,pmlat,6,20,10,20
6891,pmlat,6,20,10,21
6892,pmlat,6,20,10,22
6893,pmlat,6,20,10,23
6894,pmlat,6,20,10,24
6895,pmlat,6,20,10,25
6896,pmlat,6,20,10,26
6897,pmlat,6,20,10,27
6898,pmlat,6,20,10,28
6899,pmlat,6,20,10,29
6900,pmlat,6,30,1,0
6901,pmlat,6,30,1,1
6902,pmlat,6,30,1,2
6903,pmlat,6,30,1,3
6904,pmlat,6,30,1,4
6905,pmlat,6,30,1,5
6906,pmlat,6,30,1,6
6907,pmlat,6,30,1,7
6908,pmlat,6,30,1,8
6909,pmlat,6,30,1,9
6910,pmlat,6,30,1,10
6911,pmlat,6,30,1,11
6912,pmlat,6,30,1,12
6913,pmlat,6,30,1,13
6914,pmlat,6,30,1,14
6915,pmlat,6,30,1,15
6916,pmlat,6,30,1,16
6917,pmlat,6,30,1,17
6918,pmlat,6,30,1,18
6919,pmlat,6,30,1,19
6920,pmlat,6,30,1,20
6921,pmlat,6,30,1,21
6922,pmlat,6,30,1,22
6923,pmlat,6,30,1,23
6924,pmlat,6,30,1,24
6925,pmlat,6,30,1,25
6926,pmlat,6,30,1,26
6927,pmlat,6,30,1,27
6928,pmlat,6,30,1,28
6929,pmlat,6,30,1,29
6930,pmlat,6,30,2,0
6931,pmlat,6,30,2,1
6932,pmlat,6,30,2,2
6933,pmlat,6,30,2,3
6934,pmlat,6,30,2,4
6935,pmlat,6,30,2,5
6936,pmlat,6,30,2,6
6937,pmlat,6,30,2,7
6938,pmlat,6,30,2,8
6939,pmlat,6,30,2,9
6940,pmlat,6,30,2,10
6941,pmlat,6,30,2,11
6942,pmlat,6,30,2,12
6943,pmlat,6,30,2,13
6944,pmlat,6,30,2,14
6945,pmlat,6,30,2,15
6946,pmlat,6,30,2,16
6947,pmlat,6,30,2,17
6948,pmlat,6,30,2,18
6949,pmlat,6,30,2,19
6950,pmlat,6,30,2,20
6951,pmlat,6,30,2,21
6952,pmlat,6,30,2,22
6953,pmlat,6,30,2,23
6954,pmlat,6,30,2,24
6955,pmlat,6,30,2,25
6956,pmlat,6,30,2,26
6957,pmlat,6,30,2,27
6958,pmlat,6,30,2,28
6959,pmlat,6,30,2,29
6960,pmlat,6,30,3,0
6961,pmlat,6,30,3,1
6962,pmlat,6,30,3,2
6963,pmlat,6,30,3,3
6964,pmlat,6,30,3,4
6965,pmlat,6,30,3,5
6966,pmlat,6,30,3,6
6967,pmlat,6,30,3,7
6968,pmlat,6,30,3,8
6969,pmlat,6,30,3,9
6970,pmlat,6,30,3,10
6971,pmlat,6,30,3,11
6972,pmlat,6,30,3,12
6973,pmlat,6,30,3,13
6974,pmlat,6,30,3,14
6975,pmlat,6,30,3,15
6976,pmlat,6,30,3,16
6977,pmlat,6,30,3,17
6978,pmlat,6,30,3,18
6979,pmlat,6,30,3,19
6980,pmlat,6,30,3,20
6981,pmlat,6,30,3,21
6982,pmlat,6,30,3,22
6983,pmlat,6,30,3,23
6984,pmlat,6,30,3,24
6985,pmlat,6,30,3,25
6986,pmlat,6,30,3,26
6987,pmlat,6,30,3,27
6988,pmlat,6,30,3,28
6989,pmlat,6,30,3,29
6990,pmlat,6,30,4,0
6991,pmlat,6,30,4,1
6992,pmlat,6,30,4,2
6993,pmlat,6,30,4,3
6994,pmlat,6,30,4,4
6995,pmlat,6,30,4,5
6996,pmlat,6,30,4,6
6997,pmlat,6,30,4,7
6998,pmlat,6,30,4,8
6999,pmlat,6,30,4,9
7000,pmlat,6,30,4,10
7001,pmlat,6,30,4,11
7002,pmlat,6,30,4,12
7003,pmlat,6,30,4,13
7004,pmlat,6,30,4,14
7005,pmlat,6,30,4,15
7006,pmlat,6,30,4,16
7007,pmlat,6,30,4,17
7008,pmlat,6,30,4,18
7009,pmlat,6,30,4,19
7010,pmlat,6,30,4,20
7011,pmlat,6,30,4,21
7012,pmlat,6,30,4,22
7013,pmlat,6,30,4,23
7014,pmlat,6,30,4,24
7015,pmlat,6,30,4,25
7016,pmlat,6,30,4,26
7017,pmlat,6,30,4,27
7018,pmlat,6,30,4,28
7019,pmlat,6,30,4,29
7020,pmlat,6,30,5,0
7021,pmlat,6,30,5,1
7022,pmlat,6,30,5,2
7023,pmlat,6,30,5,3
7024,pmlat,6,30,5,4
7025,pmlat,6,30,5,5
7026,pmlat,6,30,5,6
7027,pmlat,6,30,5,7
7028,pmlat,6,30,5,8
7029,pmlat,6,30,5,9
7030,pmlat,6,30,5,10
7031,pmlat,6,30,5,11
7032,pmlat,6,30,5,12
7033,pmlat,6,30,5,13
7034,pmlat,6,30,5,14
7035,pmlat,6,30,5,15
7036,pmlat,6,30,5,16
7037,pmlat,6,30,5,17
7038,pmlat,6,30,5,18
7039,pmlat,6,30,5,19
7040,pmlat,6,30,5,20
7041,pmlat,6,30,5,21
7042,pmlat,6,30,5,22
7043,pmlat,6,30,5,23
7044,pmlat,6,30,5,24
7045,pmlat,6,30,5,25
7046,pmlat,6,30,5,26
7047,pmlat,6,30,5,27
7048,pmlat,6,30,5,28
7049,pmlat,6,30,5,29
7050,pmlat,6,30,6,0
7051,pmlat,6,30,6,1
7052,pmlat,6,30,6,2
7053,pmlat,6,30,6,3
7054,pmlat,6,30,6,4
7055,pmlat,6,30,6,5
7056,pmlat,6,30,6,6
7057,pmlat,6,30,6,7
7058,pmlat,6,30,6,8
7059,pmlat,6,30,6,9
7060,pmlat,6,30,6,10
7061,pmlat,6,30,6,11
7062,pmlat,6,30,6,12
7063,pmlat,6,30,6,13
7064,pmlat,6,30,6,14
7065,pmlat,6,30,6,15
7066,pmlat,6,30,6,16
7067,pmlat,6,30,6,17
7068,pmlat,6,30,6,18
7069,pmlat,6,30,6,19
7070,pmlat,6,30,6,20
7071,pmlat,6,30,6,21
7072,pmlat,6,30,6,22
7073,pmlat,6,30,6,23
7074,pmlat,6,30,6,24
7075,pmlat,6,30,6,25
7076,pmlat,6,30,6,26
7077,pmlat,6,30,6,27
7078,pmlat,6,30,6,28
7079,pmlat,6,30,6,29
7080,pmlat,6,30,7,0
7081,pmlat,6,30,7,1
7082,pmlat,6,30,7,2
7083,pmlat,6,30,7,3
7084,pmlat,6,30,7,4
7085,pmlat,6,30,7,5
7086,pmlat,6,30,7,6
7087,pmlat,6,30,7,7
7088,pmlat,6,30,7,8
7089,pmlat,6,30,7,9
7090,pmlat,6,30,7,10
7091,pmlat,6,30,7,11
7092,pmlat,6,30,7,12
7093,pmlat,6,30,7,13
7094,pmlat,6,30,7,14
7095,pmlat,6,30,7,15
7096,pmlat,6,30,7,16
7097,pmlat,6,30,7,17
7098,pmlat,6,30,7,18
7099,pmlat,6,30,7,19
7100,pmlat,6,30,7,20
7101,pmlat,6,30,7,21
7102,pmlat,6,30,7,22
7103,pmlat,6,30,7,23
7104,pmlat,6,30,7,24
7105,pmlat,6,30,7,25
7106,pmlat,6,30,7,26
7107,pmlat,6,30,7,27
7108,pmlat,6,30,7,28
7109,pmlat,6,30,7,29
7110,pmlat,6,30,8,0
7111,pmlat,6,30,8,1
7112,pmlat,6,30,8,2
7113,pmlat,6,30,8,3
7114,pmlat,6,30,8,4
7115,pmlat,6,30,8,5
7116,pmlat,6,30,8,6
7117,pmlat,6,30,8,7
7118,pmlat,6,30,8,8
7119,pmlat,6,30,8,9
7120,pmlat,6,30,8,10
7121,pmlat,6,30,8,11
7122,pmlat,6,30,8,12
7123,pmlat,6,30,8,13
7124,pmlat,6,30,8,14
7125,pmlat,6,30,8,15
7126,pmlat,6,30,8,16
7127,pmlat,6,30,8,17
7128,pmlat,6,30,8,18
7129,pmlat,6,30,8,19
7130,pmlat,6,30,8,20
7131,pmlat,6,30,8,21
7132,pmlat,6,30,8,22
7133,pmlat,6,30,8,23
7134,pmlat,6,30,8,24
7135,pmlat,6,30,8,25
7136,pmlat,6,30,8,26
7137,pmlat,6,30,8,27
7138,pmlat,6,30,8,28
7139,pmlat,6,30,8,29
7140,pmlat,6,30,9,0
7141,pmlat,6,30,9,1
7142,pmlat,6,30,9,2
7143,pmlat,6,30,9,3
7144,pmlat,6,30,9,4
7145,pmlat,6,30,9,5
7146,pmlat,6,30,9,6
7147,pmlat,6,30,9,7
7148,pmlat,6,30,9,8
7149,pmlat,6,30,9,9
7150,pmlat,6,30,9,10
7151,pmlat,6,30,9,11
7152,pmlat,6,30,9,12
7153,pmlat,6,30,9,13
7154,pmlat,6,30,9,14
7155,pmlat,6,30,9,15
7156,pmlat,6,30,9,16
7157,pmlat,6,30,9,17
7158,pmlat,6,30,9,18
7159,pmlat,6,30,9,19
7160,pmlat,6,30,9,20
7161,pmlat,6,30,9,21
7162,pmlat,6,30,9,22
7163,pmlat,6,30,9,23
7164,pmlat,6,30,9,24
7165,pmlat,6,30,9,25
7166,pmlat,6,30,9,26
7167,pmlat,6,30,9,27
7168,pmlat,6,30,9,28
7169,pmlat,6,30,9,29
7170,pmlat,6,30,10,0
7171,pmlat,6,30,10,1
7172,pmlat,6,30,10,2
7173,pmlat,6,30,10,3
7174,pmlat,6,30,10,4
7175,pmlat,6,30,10,5
7176,pmlat,6,30,10,6
7177,pmlat,6,30,10,7
7178,pmlat,6,30,10,8
7179,pmlat,6,30,10,9
7180,pmlat,6,30,10,10
7181,pmlat,6,30,10,11
7182,pmlat,6,30,10,12
7183,pmlat,6,30,10,13
7184,pmlat,6,30,10,14
7185,pmlat,6,30,10,15
7186,pmlat,6,30,10,16
7187,pmlat,6,30,10,17
7188,pmlat,6,30,10,18
7189,pmlat,6,30,10,19
7190,pmlat,6,30,10,20
7191,pmlat,6,30,10,21
7192,pmlat,6,30,10,22
7193,pmlat,6,30,10,23
7194,pmlat,6,30,10,24
7195,pmlat,6,30,10,25
7196,pmlat,6,30,10,26
7197,pmlat,6,30,10,27
7198,pmlat,6,30,10,28
7199,pmlat,6,30,10,29
7200,pmlat,10,10,1,0
7201,pmlat,10,10,1,1
7202,pmlat,10,10,1,2
7203,pmlat,10,10,1,3
7204,pmlat,10,10,1,4
7205,pmlat,10,10,1,5
7206,pmlat,10,10,1,6
7207,pmlat,10,10,1,7
7208,pmlat,10,10,1,8
7209,pmlat,10,10,1,9
7210,pmlat,10,10,1,10
7211,pmlat,10,10,1,11
7212,pmlat,10,10,1,12
7213,pmlat,10,10,1,13
7214,pmlat,10,10,1,14
7215,pmlat,10,10,1,15
7216,pmlat,10,10,1,16
7217,pmlat,10,10,1,17
7218,pmlat,10,10,1,18
7219,pmlat,10,10,1,19
7220,pmlat,10,10,1,20
7221,pmlat,10,10,1,21
7222,pmlat,10,10,1,22
7223,pmlat,10,10,1,23
7224,pmlat,10,10,1,24
7225,pmlat,10,10,1,25
7226,pmlat,10,10,1,26
7227,pmlat,10,10,1,27
7228,pmlat,10,10,1,28
7229,pmlat,10,10,1,29
7230,pmlat,10,10,2,0
7231,pmlat,10,10,2,1
7232,pmlat,10,10,2,2
7233,pmlat,10,10,2,3
7234,pmlat,10,10,2,4
7235,pmlat,10,10,2,5
